id,text,creation_date,post_id,user_id,user_display_name,score
42342613,Sorry!! git clone https://vcrzy@bitbucket.org/vcrzy/coderup.git,2014-11-12 19:04:46.367000 UTC,26736389,4214310,,0
39362314,Glad it worked for you.,2014-08-12 11:09:53.700000 UTC,25260376,1224069,,1
6572072,Actually I haven't faced a problem in the order in js files before. But I'll consider it rightnow.,2011-04-21 11:43:44.619999 UTC,5743473,322355,,0
32965024,I want that my file  only open by my created application not by other application.,2014-02-14 19:22:10.220000 UTC,21787773,,user3199370,0
34077978,"With the caveat that I need to dynamically set the action and method on `$event.target` within formAction just before calling `$event.target.submit()`, this is exactly what I need, thank you.",2014-03-14 17:56:58.917000 UTC,22411941,552916,,0
44520732,@Yamaha32088 You're welcome.  Glad I could help. :),2015-01-21 15:23:37.700000 UTC,28070702,854246,,0
8608377,Getters and setters are totally misguided attempts to do OO. Do not use them. They make [quasi classes](http://www.idinews.com/quasiClass.pdf).,2011-08-24 07:51:08.750000 UTC,7169492,140719,,0
71669544,"Yes, order does matter to me. I want it is the way I have defined the data in the dictionary.",2017-02-15 17:13:42.473000 UTC,42255712,5842705,,0
38886662,@user3777576 In my system your code working fine only! I am using gcc in ubuntu 12.04!,2014-07-29 05:26:56.880000 UTC,25008572,3782727,,0
42221237,Can you add both the models here,2014-11-09 08:54:24.180000 UTC,26826321,2900304,,0
33788115,"@Werner: its getting incremented before that division takes place, so `100/1`",2014-03-07 10:58:18.470000 UTC,22248001,1677272,,0
54096733,then can you please tell me how am i supposed to get the values of a checkbox named differently in my controller with Input::get('fieldname'); ?,2015-10-15 08:23:34.082999 UTC,33143348,1154480,,0
42173943,True it doesn't give an error. OP mentioned `code doesn't run properly` I forgot to ask OP what he meant by that :),2014-11-07 11:27:08.470000 UTC,26796952,1140579,,0
44017677,`on` means `set to 1` rather than `0` in binary.,2015-01-06 17:56:37.910000 UTC,27804321,1491895,,1
64829860,How do I execute the query? Thank you.,2016-08-02 17:35:24.359999 UTC,38727012,6449506,,0
7458573,Purpose? Store it in a database or add it to a ZIP archive.,2011-06-16 08:34:31.282999 UTC,6369092,13508,,0
71816356,"Hey
it sounds great, I'll try your idea and keep you updated.",2017-02-19 19:41:58.822999 UTC,42331905,7589668,,0
49509623,"@ aherocalledFrog, The number of entries are too big , around 100 , So I preferred a tree view to do a logical grouping",2015-06-09 08:14:54.796999 UTC,30714428,4416990,,0
64666643,i edited my question - thank you for support,2016-07-28 16:18:48.792999 UTC,38638578,260747,,0
63289751,I'd still use parameters instead of concatenation. If only for clarity.,2016-06-20 09:57:26.792999 UTC,37918717,1677739,,0
48783085,"Gif is not support, because gif is not supported by canvas.",2015-05-20 09:07:44.173000 UTC,19183658,1843805,,1
23831105,The first part applies. If you set your preferred new line delimiter to UNIX then the conversion will not occur anymore.,2013-05-16 08:55:00.109999 UTC,16582378,224279,,0
70561131,"so they are the same if u change the sep argument, it only matters that they will open it directly if the file is the default type sep of either of them which is comma for read_csv and tab for read_table ?",2017-01-16 17:37:40.049999 UTC,41681300,4660614,,0
65950102,"_""As a workaround, is there a way to attach an event to the close button of the calendar, so I can do the processing after the user is done editing the date?""_: Sure, it is client-side all html, css and javascript. Just use a browser developer tool to find the component and creatively use a jquery selector to add an eventhandler",2016-09-03 15:59:48.990000 UTC,39308406,4478047,,0
62730989,thanks Derek :),2016-06-03 22:22:44.079999 UTC,37624060,395573,,0
9745586,"@R..: Even assuming IEEE 754, int can be 64 bits.",2011-11-01 17:23:14.872999 UTC,7960638,27727,,1
32115205,May be you miss using statements.,2014-01-23 12:47:27.400000 UTC,21308086,1306429,,0
39894834,I though you wanted to skip redirecting `old.oldwebsite.com.au`. Last rule skips `old.oldwebsite.com.au`.,2014-08-28 13:24:44.687000 UTC,25544297,548225,,0
66391851,"@AndrewMairose I see, well instead of `.get().getKey()`, you can call `.map(Map.Entry::getKey).orElse(null)`, which would return `null` for the most frequent city if the map is empty.",2016-09-16 19:37:59.617000 UTC,39538622,1743880,,1
41694935,The problem with that implementation is that the value you want to sort might not be unique as in the OP's question.,2014-10-23 18:06:10.150000 UTC,1250333,27989,,0
34949328,"@GeorgeCostanza if you aren't using Racket (and I don't know which interpreter you're using, 0.9 is just the version number) then `for` as used above won't be available. You'll have to implement looping using the syntax in your system, at the very least `do` and `for-each` should be there. And if `printf` isn't there then you'll have to do a bit of fiddling with string procedures, but it's possible to write an equivalent answer. First step: find out which interpreter you have installed. Second step: browse through the documentation, to discover the procedures at your disposal",2014-04-06 22:05:01.207000 UTC,22889527,201359,,0
37491141,"This shouldn't matter, as there is code to handle long lines in class.smtp.php on line 532. I tried it anyway, but it didn't have any effect.",2014-06-17 15:29:31.970000 UTC,24253736,2209048,,0
63852196,"nope. its simply ""downloading"" the data which match the name of the branch",2016-07-05 23:23:35.663000 UTC,31279297,1755598,,0
62510387,Updated the html part,2016-05-29 09:20:42.913000 UTC,37508054,5229967,,0
52654199,You must replace x and y with the address of the cell you're copying from :-),2015-09-04 07:48:28.390000 UTC,32392575,3177855,,0
28167912,"at the point when the JVM is started, it's too late to load Java logging properties.",2013-09-27 19:20:07.556999 UTC,19058254,1041691,,1
50527010,Python is able to handle lists of that size. What's the main purpose of this splitting?,2015-07-07 10:32:49.940000 UTC,31266058,1881196,,0
13463422,Your code works well but the example is very confusing.,2012-05-03 12:43:09.996999 UTC,9665067,1072492,,0
45292296,Why why why **why *why WHY*** in the name of all things that are Holy would one EVER want to pass dates from MySQL to PHP as a non-standard string?!,2015-02-12 18:40:04.243000 UTC,28485130,623041,,1
22964913,"search for TimeSpan, DateTime.AddDays",2013-04-18 14:56:18.016999 UTC,16086320,1197518,,0
41618547,"We're on 2007/10. The version distributed to users was an accde file, but I also tested with accdb. Rebooting fixed the issue for those 2 remaining users. 

The error still baffles me since v1.0 works for half the users, v2.0 works for all. The table, form, and code is the same, everything I can see in the database is the same. I tried to decompile and recompile v1.0 and it still didn't fix it. I'm still curious at what ghostly apparitions could be causing this for future reference if anyone has ideas, but for now the problem is resolved. Thanks!",2014-10-21 17:15:09.950000 UTC,26474922,3228380,,0
12499179,Thanks! Yeah I'm gonna make a case for that in the next iteration. Much appreciated!,2012-03-21 20:58:33.122999 UTC,9802943,634877,,0
30069104,"Try actually doing code modification sometime.  You'll find out what ""buggy and inefficient"" means.",2013-11-24 03:03:48.089999 UTC,20170147,581994,,0
72471506,"So you want your calls to run in series? The easiest way, without using any external libraries, is to create a recursive function.",2017-03-08 14:06:30.736999 UTC,42673415,407650,,0
5353260,@Chris I don't see that as simplification. And source control commits are supposed to happen often. But whatever. Was just trying to help.,2011-01-28 07:17:19.423000 UTC,4824279,82062,,0
29876220,Great algorithm! thanks so much. Works like a charm.,2013-11-18 20:58:57.862999 UTC,20044846,2828331,,0
42143205,Show the output of [EXPLAIN QUERY PLAN](http://www.sqlite.org/eqp.html) for these queries.,2014-11-06 15:26:12.836999 UTC,26781559,11654,,0
26850010,"Thanks, this is another way to do it.",2013-08-18 13:51:00.042999 UTC,18299654,2545680,,0
34110902,"it seems to work in browserstack.com, though :)  -- but slooow",2014-03-15 23:25:03.650000 UTC,22430824,3255164,,0
53808325,"Hi Duncan, I'm facing the same issue as azhar. I tried to call the reloadMonthViews, but was met with a ""unexpectedly found nil"" error. Azhar, did you manage to find a solution to your problem? If so, please share. Thanks.",2015-10-07 12:14:51.713000 UTC,31918837,4275096,,0
10156842,Please split your question. The added parts should go into their own question. Otherwise it's getting ugly in here.,2011-11-24 08:30:18.349999 UTC,8239119,128886,,0
6674578,I saw a methodology when programmers debug each entrance and exit of a method. What do you think about that?,2011-04-28 10:00:34.046999 UTC,5815721,260511,,0
35840858,"This is what is then outputted to the page: `[object DocumentFragment]` which is why I used appendChild.

""transformToFragment will only produce HTML DOM objects if the owner document is itself an HTMLDocument, or if the output method of the stylesheet is HTML""... does this mean the file cannot be a `.aspx` file?",2014-04-30 17:06:56.720000 UTC,23393865,1982020,,0
13688712,show us how you create and destroy instance of Manager.,2012-05-13 14:47:15.160000 UTC,10572610,357222,,0
56153494,"I figured it out. `IF EXIST ""H:\*Backup*.<"" echo exists`",2015-12-10 14:34:15.687000 UTC,34203693,1417694,,1
8172089,"then in case 1:
[PdBase sendFloat:value toReceiver:@""bassvol""];",2011-07-29 06:21:20.473000 UTC,6869217,868797,,0
44361192,"@AvinashRaj :: thanks, missed it :)",2015-01-16 13:33:01.392999 UTC,27985073,1964707,,0
1627596,"I am afraid NOT.
multicase delegate, well, you can think of it as a bunch of functions to be executed in THAT order, each of which is passed with the same function agrument(s). So they all handle the same argument(s).
This is a trick that is extremely useful when dealing with GUI since a spcific event might trigger multiple listeners(handler objects) to react.",2009-11-17 01:38:35.637000 UTC,1746041,175296,,0
28185271,@Andy: Yes because an integer is just a set of characters and thus is a valid string. If you want to define `rname` as its own type that has some special properties you can define the input operator that validates it. Is there some requirements about `rname` that make it look different from an integer?,2013-09-28 16:05:39.642999 UTC,19068742,14065,,0
58313010,"https://gist.github.com/anonymous/9b8a4331ce03d3ee180c
The code for the working function",2016-02-09 20:21:25.292999 UTC,35296519,5721823,,0
36951681,@user2783069 you mean this `grep -oP '[0-9]{4}-[0-9]{2}-[0-9]{2} [0-9]{2}:[0-9]{2}:[0-9]{2}\....' file`,2014-06-01 15:26:25.177000 UTC,23981215,3297613,,0
68588290,"...`arr[:,:2]` or with `np.delete` : `np.delete(arr,2,axis=1)`?",2016-11-18 14:17:22.802999 UTC,40679287,3293881,,3
32018212,can you please explain a bit about your answer.?,2014-01-21 09:00:34.082999 UTC,21253388,1209018,,0
64413986,"Thanks, that did the trick!",2016-07-21 15:12:18.589999 UTC,38481760,6609196,,0
19159845,So I can retrieve more than a value? That's great. Thank you very much.,2012-12-16 17:45:45.890000 UTC,13903838,1908186,,0
18666688,aaa ok.... but is your ActionResult return View() or PartialView()?,2012-11-28 20:34:09.193000 UTC,13613768,1167735,,0
62877782,did you try a `print_r($_POST);` when the form is submitted to see what you recived in your post? (If the form is send via post.),2016-06-08 12:00:04.107000 UTC,37701869,1341771,,0
5083613,Are there any other dependencies I need to download before running eclipse?,2011-01-07 03:50:47.576999 UTC,4622315,531072,,0
48206619,What/which hover?,2015-05-05 06:28:58.599999 UTC,30044257,4478047,,0
30467806,Thanks for this example. This helps a lot. I will try using this in a bit.,2013-12-05 14:42:22.137000 UTC,20402834,1710138,,0
40263286,How does it page the data to only get 250 records?,2014-09-09 16:33:35.973000 UTC,25749737,1663001,,0
36119359,FYI your HTML is invalid as `script` tags should be inside the `head` or `body`.,2014-05-08 13:27:17.576999 UTC,23543095,519413,,1
9125290,It would be useful to know what the `tableRows()` function does.,2011-09-23 16:58:00.923000 UTC,7532346,4249,,0
17478233,Please indent your Python code properly using four spaces.,2012-10-15 20:12:45.740000 UTC,12903149,,user647772,0
43275719,"@DivyanshGoenka When i click textview , i need to get the url",2014-12-11 05:25:55.193000 UTC,27405072,4315213,,0
20441602,Have you confirmed the files are being written into that directory?,2013-01-31 19:36:43.437000 UTC,14633722,592351,,0
56682404,Possible duplicate of [Why library name gets an additional 0 in its name?](http://stackoverflow.com/questions/404774/why-library-name-gets-an-additional-0-in-its-name),2015-12-26 10:25:17.569999 UTC,14636397,3765267,,1
41261820,"@pate, thanks for the comment, you actually need to wrap the response in ring-response to for the interpretation as a ring response",2014-10-10 09:34:31.743000 UTC,14187103,9069,,0
12005623,I use linear kernel,2012-02-28 16:01:00.302999 UTC,9480712,313245,,0
5805644,"It seems highly unlikely that the length of a string-field impacts inserting (unless it is a huge amount, and by huge i mean several megabytes). It could also depend on your database. What database are you using? Aside of that, your `acts_as_indexed` seems the most likely culprit here.",2011-03-02 15:01:50.963000 UTC,5167872,216513,,0
36302390,Then you have to make less sophisticated object,2014-05-13 19:19:08.316999 UTC,23639086,873153,,0
49269268,If you had a nice fix since please reply your own question.,2015-06-02 15:31:27.632999 UTC,30241062,346366,,0
53092962,"I can't because I'm calling an API and you'd need to get an API key, however, I was able to develop a solution based on your idea. Thanks!",2015-09-17 01:45:35.500000 UTC,32621209,2757491,,0
28578379,"well according to http://msdn.microsoft.com/en-us/library/system.data.entity.infrastructure.dbupdateexception.entries(v=vs.103).aspx `ex.Entries` contains all the entities that could not be saved.
The only problem i have with the while loop is that it will spin forever if there is an entity that could not be saved for a reason other than `entry.State == EntityState.Deleted`.",2013-10-10 14:31:04.637000 UTC,19295348,687820,,0
15119479,Are you overriding onPause?,2012-07-12 15:42:31.630000 UTC,11455326,1212394,,0
19361842,Sorry I can't paste image since I am new here. It tell me to earn 10 reputation to post images. Do you have other way so I can communicate with you? Thnks,2012-12-24 10:35:39.503000 UTC,14019735,1924936,,0
24571345,check also this question: http://stackoverflow.com/questions/16890036/dynamically-pull-data-from-dynamics-crm-online,2013-06-08 23:36:54.410000 UTC,16994238,2191473,,0
33655783,Because I also expect the result (of any operation) to be merged into continuous time periods (as possible as can).,2014-03-04 14:30:55.953000 UTC,22174659,114626,,0
64149336,"Why aren't you creating a view on MySQL side and then, instead of using query builder and creating superbly difficult to read code, you simply have an eloquent model that deals with the view? Also, subqueries and joins are one and the same, you can rewrite your query to use joins instead of subquery.",2016-07-14 08:27:46.309999 UTC,38310187,1133682,,1
9949071,"i not understand this method, can you give me an exemple according to my project?",2011-11-13 14:59:57.943000 UTC,8104092,1016193,,0
51539183,"eh,i think my question declaration isn't clear enough,my english is too bad... i'll update the question and try to declare clearer",2015-08-04 10:23:37.390000 UTC,31803995,5185066,,0
45622561,"@user391339, C passes an array parameter as a pointer to its first element. The length is lost unless passed explicitly, e.g. `PI_MOV(int ID, const char *szAxes, size_t cntValueArray, const double *pdValueArray)`.",2015-02-22 22:02:48.316999 UTC,28642994,205580,,0
26934309,"@Pawel Right, so it means you could set `bar` to an instance of `Map<String, List<String>>`, `Map<String, List<Integer>>`, `Map<String, ArrayList<?>>`, etc., since `List<String>`, `List<Integer>`, and `ArrayList<?>` are all assignable to (but not the same as) `List<?>`. Because these are all possibilities, and those types are _not_ compatible with each other, that effectively means that you cannot put any value into that map (except null).",2013-08-21 01:58:18.259999 UTC,18346693,13,,0
10465722,The code doesn't match the text.,2011-12-11 11:36:07.700000 UTC,8463620,17034,,1
28917213,@Gautam3164 My guess you need to add `return` as in `function validateEmail(value) { var re = /^[0-9 -]+$/; return re.test(value); }`,2013-10-21 13:23:06.862999 UTC,19495232,1415724,,0
19441534,When I do that it returns a blank cell. How do I get it to not return a cell so a blank cell isnt in the table?,2012-12-28 06:02:07.637000 UTC,14065016,1491451,,0
17652931,"That is very easy .. i dot advice you to do that on your default directory ... create a directory called `data` use your ftp client to change the permission setting to 0777 or use `chmod(""/somedir"", 755);` ..if you are not the owner it would not work so use the ftp option instead",2012-10-22 10:18:59.052999 UTC,13008911,1226894,,0
12948056,I really haven't seen that have any impact. I noticed in your other comments that you are using ACF8. ACF9 has a lot better object creation performance then ACF8. I can bet that just upgrading to ACF9 would give you a dramatic performance boost.,2012-04-11 13:15:10.086999 UTC,9908173,31278,,0
27705057,thnkx @j08691 how is it?,2013-09-13 14:53:03.486999 UTC,18789251,2683057,,0
61491424,Also - you are using Bootstrap to allow the use of the grid system but hen putting a width on it in the CSS which is what is throwing it out in the small viewports - you need to choose one approach and stick with it,2016-05-01 14:44:55.390000 UTC,36967453,5867572,,1
56798410,@GoudaElalfy Whaat? Because they are the same. `172.95.65.7` and `172.95.65.7` are identical.,2015-12-30 11:32:20.102999 UTC,34528636,5259594,,0
60944490,"Hi kfx. Appreciated your answer here, it's really helpful. Now I understand that the ""static"" attribute of the LC macros in Contiki source are not explicitly clarified in the LC primitives' level, indeed the ""static"" attribute is propagated from the child class who inherits them, just like this ( process-->protothread-->lc ).",2016-04-17 13:42:32.839999 UTC,36675886,2275498,,0
494783,"count(*) does a table scan on SQL Server?  Now, that's just messed up.  You'd think it'd be smart enough to count the number of entries in the primary key's index.",2009-03-25 13:32:05.180000 UTC,680113,15880,,0
24696132,They will never be equal. Probably the SO scheduler is in action. The program doesn't get exclusive access to the processor.,2013-06-12 21:33:19.642999 UTC,17075706,1850609,,2
3086458,"@T.J: Not necessarily. Javascript runs on the UI thread, so if you handle the event immediately after setting `src`, there shouldn't be any risk.  However, you're still right,",2010-06-10 23:03:49.802999 UTC,3019099,34397,,1
47633890,"@TalhaIrfan :) I didn't go anywhere, I just got busy and don't have as much time for SO. Thanks though!",2015-04-20 14:38:51.529999 UTC,29750767,302677,,1
68675159,@vicki : If this solved your problem please mark it as the accepted answer by pressing the check mark on its left.,2016-11-21 15:47:16.217000 UTC,40721807,3740093,,2
45893256,How can `data` be an object when you are using `dataType:'text'`?,2015-03-02 13:09:22.423000 UTC,28810488,1175966,,3
55000699,Here is what I tried,2015-11-09 16:05:35.380000 UTC,33612412,5542967,,0
10197545,seems to work cos i get a new error of invalid URI when reading XML but the data IS  XML now..... thanks,2011-11-26 20:42:53.417000 UTC,8281190,109251,,0
11376571,Yes because you missed a `)` ... should be `fopen($path = realpath('uploads/'))`,2012-01-30 13:23:35.147000 UTC,9062865,1168944,,0
5360645,+1 jQuery is fascinating,2011-01-28 17:20:57.642999 UTC,4830949,13198,,0
15925356,"However, if I pass an XAP, the tester will need to have access to a computer with Windows Phone SDK to use the Application Deployment tool?",2012-08-14 12:33:05.223000 UTC,11952085,368379,,0
48743866,"When you don't understand why is rejected a query, it's a good practice to trace the query in jersey : 

<init-param>
    <param-name>com.sun.jersey.config.feature.Trace</param-name>
    <param-value>true</param-value>
</init-param>

please enable tracing, and show me the trace. See:  https://jersey.java.net/documentation/latest/monitoring_tracing.html",2015-05-19 11:46:57.663000 UTC,30227589,3590895,,0
48010283,You need to use `hbar.js.erb` in order to respond to the `hbar` action as `JS` (not as `HTML`),2015-04-29 13:11:21.877000 UTC,29944124,976775,,0
45260664,Just want to see the Citizenship Node connect to the uid:Person node why is it not drawing the relationship properly?,2015-02-12 01:13:49.400000 UTC,28467194,1001340,,0
17083220,ok thanks. so I should use margin when moving elements.,2012-09-30 14:29:52.680000 UTC,12661956,3711219,,0
34358624,There is no need for $.each,2014-03-22 00:14:22.559999 UTC,22571487,1666071,,0
34775779,RESOLVED : I found the answer for this problem. I remove -cclib flag in Build Setting/Other Linker Flag. And no error happen. I think -cclib is not required in clang compiler.,2014-04-02 07:46:02.420000 UTC,22323482,1639366,,1
47330918,"ok 'DISABLED' gives 'APLICANT' and 'FAMILY MEMBER' a ''disabled id'' that is stored as foreign key in 'APLICANT' and 'FAMILY MEMBER', the same ''disabled id'' is stored in 'DISABLED BY DISABILITY' so it can be repeated in as many rows as disabilities it has. 'DISABILITY' has a list of ''disability name'' and ''disability type'' and 'TYPE OF DISABILITY' stores the names of the disability types.        The most important part is the relation of 'APLICANT' and 'FAMILY MEMBER' to 'DISABLED BY DISABILITY' through 'DISABLED' ensuring i don't have put aplicant or family member in a single row",2015-04-12 16:54:33.200000 UTC,29591730,4668312,,0
37438036,"You could use an URL rewrite/redirect for that case, circumventing the original form page.",2014-06-16 09:00:22.970000 UTC,24239010,2708966,,0
17716077,"@JosephMarikle It's only deprecated if used with a context (i.e. with `find`) where there is no initial element (so `> tbody > tr`). This is fine, albeit probably not useful to the OP.",2012-10-24 10:22:28.413000 UTC,13047216,417562,,1
1143148,Thank you I will be sure to check it out ;),2009-08-21 09:38:37.316999 UTC,1306844,133641,,0
24306569,"The link is on the page you linked to, in the box on the right-hand side, but here's a direct link: https://bitbucket.org/leapfrogdevelopment/rstr/get/c4a73a036e10.zip",2013-05-31 09:34:45.536999 UTC,16849666,331047,,0
22192985,"You've said it in 2 comments, but it doesn't have any meaning or context to me. `reprocess jQuery` -- what do you mean by this?",2013-03-26 15:54:17.516999 UTC,15640992,250832,,0
62244780,Also add default_server,2016-05-21 17:24:25.203000 UTC,37365932,355386,,0
65992050,"that `input` string appears to have been generated by PHP's `print_r` function, see examples http://php.net/manual/en/function.print-r.php",2016-09-05 12:11:26.769999 UTC,39293190,3715,,0
6455418,COM4J Download: http://java.net/projects/com4j/downloads,2011-04-14 04:53:48.122999 UTC,5581551,523391,,1
14350708,let us [continue this discussion in chat](http://chat.stackoverflow.com/rooms/12407/discussion-between-woz-and-flackend),2012-06-11 19:09:39.096999 UTC,10982737,1415038,,0
22589801,"I recommend that if you draw a 100x100 square, you get a square without having to go through any intermediary functions. For now, while you are learning, setup your projections properly, the way it is designed. When you start to really feel how this stuff works, you can consider abstracting things away for yourself, but I personally wouldn't do it the way you've stated in your edit. You should get familiar with the OpenGL coordinate system where (0,0) is the center of the screen.",2013-04-07 23:59:28.496999 UTC,15863186,3758484,,0
64303066,"You can find code @ https://github.com/dipen08it419/Plugin, however, it is technically doing same thing as threadedOpenGLTestPlugin plugin, and both of them have same behavior.",2016-07-19 03:11:25.789999 UTC,38425126,1177814,,0
40021299,"@supercat: I agree, a method definitely communicates it better than an obscure requirement to check for the type in the documentation.",2014-09-02 07:19:44.207000 UTC,25565473,2266481,,0
49774760,`.getText()` and `.setText()`,2015-06-16 11:47:54.549999 UTC,30866367,4923889,,0
66515920,"Sure ;-) Take a look on a difference between these as well as on difference between notification and indication. If notification or write without response is used there's no guaranties by BLE protocol design that data will be transferred. Unfortunately if you don't have access to the device side you can not change it, so you have to use it as is.",2016-09-20 21:03:21.117000 UTC,39603467,4854929,,0
56633576,"@GOTO0 Didn't work for me in Chrome 47.0.2526.106 on Windows 7. Does work in Safari for Windows, though, for whatever that's worth :). I'm guessing you're on a Mac, right? What Chrome version?",2015-12-24 00:37:40.069999 UTC,34413107,2759272,,0
43018003,IPSec/UDP is what your university uses for its VPN access to it's intranet and to allow internet access to authorized people only. It might very well be that your FTP connection can't successfully be negotiated because the VPN tunneling blocks ports or the involved NAT confuses the connection partners. You could try passive FTP.,2014-12-03 14:36:27.210000 UTC,27274037,403750,,0
64745100,"Sorry, maybe I made a mistake. Possibly `... rectRegion(QRect(QPoint(), widget->size())` should be used in 2nd line.",2016-07-31 10:16:12.130000 UTC,38682640,6478256,,0
12778253,"If you don't expect the errors at all, you cannot write an exception that handles it.

If you want a smart pointer that does the same thing as a regular pointer that you allocate with new, use `std::scoped_ptr`. You need to use the right tools for the job, and raw pointers that hold heap allocated memory are rarely (if ever) the right tools for the job. You only use `std::shared_ptr` and `std::weak_ptr` (or their Boost equivalents if you are stuck back on C++03) if you need to use their functionality, in which case a raw pointer wouldn't work for you.",2012-04-03 16:33:33.132999 UTC,829748,852254,,0
12558753,Did you miss my 2nd comment?,2012-03-24 15:07:13.572999 UTC,9852500,1155387,,0
30430655,"and what is so poor about java.util.Date, if you ignore the deprecated stuff? Works just fine for me.",2013-12-04 17:00:22.526999 UTC,20381027,424903,,0
51278554,Json must start with the left `{`. here's the doc for it http://json.org/,2015-07-28 04:29:47.986999 UTC,31667089,2232517,,1
63885897,Thanks it works! Could you please explain why my code is incorrect?,2016-07-06 19:22:23.582999 UTC,38231956,6534386,,0
5643792,actually I have them both in (doh!) Can you post the whole file?,2011-02-18 16:16:14.579999 UTC,5039970,174659,,0
12645334,"Works for me: http://jsbin.com/ulusuv Very strange title, though.",2012-03-28 14:59:38.647000 UTC,9910197,157247,,0
64869700,Much better!...,2016-08-03 15:34:48.177000 UTC,38721764,256970,,0
55577678,@PaulRenton Just try adding one member function and see exactly where and when the error occurs. Also make absolutely sure you don't have a user-provided destructor. Your code is otherwise standard compliant. You don't even use [extended constexpr](https://isocpp.org/wiki/faq/cpp14-language#extended-constexpr) C++14 features.,2015-11-25 02:33:40.750000 UTC,33907407,3093378,,0
66339337,"@Chris Yes, I'm comparing the performance of the same method, it's only (re-)naming.",2016-09-15 13:02:54.496999 UTC,39510966,2019043,,0
49246418,How come? Looks like a classic case of array iteration in JavaScript. If `data` did have a `length` property and/or numerical keys in accordance to `length` then `console.log` would never have been called and and no value (in this case no `undefined`) would be printed to the console.,2015-06-02 06:16:53.296999 UTC,30587873,1145124,,2
54745854,http://docs.spring.io/spring/docs/current/javadoc-api/org/springframework/http/client/HttpComponentsClientHttpRequestFactory.html#setConnectionRequestTimeout-int-,2015-11-02 15:02:25.210000 UTC,33480322,4999394,,0
33461914,"I treated the event outside the RDL, but I've +1 for your bills :)",2014-02-27 11:23:41.039999 UTC,22038245,1131665,,1
9751452,"Yuck, but what can you do? This is exactly what the man page says to do: http://www.kernel.org/doc/man-pages/online/pages/man3/timegm.3.html. It's just hideously thread unsafe.",2011-11-01 23:48:49.602999 UTC,2418811,191215,,1
23662836,"It looks to me like there's a Threading issue. Are you running this in a background thread? If so, you should probably try running the MessageBox to the UI Dispatcher: Application.Current.Dispatcher.BeginInvoke(() => MessageBox...);",2013-05-10 18:01:30.493000 UTC,16486508,1822415,,0
20126876,"@AppleDelegate ya,,somewhat so...how?",2013-01-22 05:33:21.180000 UTC,13156927,1756131,,0
13521735,"Thanks for this, tried it and worked great! - I have a quick question though. I assume I have to place `Scanner input = new Scanner(System.in)` in the function? Is that correct? Or is there another way to do this?",2012-05-06 04:12:43.609999 UTC,10467922,899731,,0
18266757,@user1823200 Then I suggest that you use `row_number` to update your table. It is way better than using a cursor.,2012-11-14 10:35:48.617000 UTC,13376008,569436,,0
7086297,"yes, where method are inlined you'll miss the frame.",2011-05-24 12:25:24.703000 UTC,6110301,106986,,0
25727774,I Agree with @Pointy,2013-07-15 20:57:00.736999 UTC,17663750,1564311,,0
14090665,Is everything within one project in the same solution?,2012-05-30 21:29:25.220000 UTC,10824447,1090206,,0
53870170,It might be easier to populate the options as you select in the first combo box rather than hiding/showing. But it will require keeping the entire list in memory. Perhaps someone else will provide you with example.,2015-10-08 18:59:16.953000 UTC,33023763,1236161,,1
29209523,"What I was asking is why the checkboxes in the middle of the form aren't being sent with the post data, the reason I posted all of the code is I thought it might help as I personally could not see a reason for that! The other fields are posting fine except the checkboxes, As I said in the text above the code, where I explained where in the code was the issue.",2013-10-29 20:31:24.013000 UTC,19658796,1016153,,0
38748022,"Thanks @Rawling, This is my first upvoted answer",2014-07-24 13:27:54.882999 UTC,24934476,3548640,,0
20946139,"That's a judgement call you will have to make as the designer.  Think of your users, what would make the most sense to your typical user?",2013-02-17 23:52:13.312999 UTC,14916143,1302115,,0
2568409,"Yeah, I should have emphasized *some*.",2010-04-01 23:54:07.059999 UTC,2541070,2258,,0
27192993,https://www.dropbox.com/s/9hiyaqzm1uu8gld/Code.txt,2013-08-28 19:13:12.536999 UTC,18494796,2726447,,0
8650168,can u give me some sample code how can do this..??,2011-08-26 07:15:35.387000 UTC,7201209,788631,,0
48603335,"There is nothing unusual about writing files from services.  What is the path to the folder?  Try opening a command line in local system context using `psexec -s \\127.0.0.1 cmd` (if you don't already have psexec, you can download it from Microsoft's web site) and see whether it can see the folder in question.",2015-05-15 04:20:24.127000 UTC,30248670,886887,,0
66114931,@mtb thanks for help,2016-09-08 15:06:40.342999 UTC,39216558,6703199,,0
35410417,This query does execute without a problem. Try it out in console.neo4j.org,2014-04-18 15:24:31.207000 UTC,23156333,592228,,0
7327944,"I'm not sure how you're saving the screenshots without seeing the code, but are you specifying a full path when saving them? With Hudson do you have to maybe specify a working directory when launching a program?",2011-06-08 11:40:11.226999 UTC,6268267,634124,,0
28480220,"set a global varaiable ""is_login=false"". If user login, set it as true. When you want to check user is logged in or not, check this value and redirect to the appropriate screen.",2013-10-08 06:53:13.306999 UTC,19240551,896391,,0
51102428,Psalmody I'm not sure I understand what you mean.  Remember the apply button has server side code.,2015-07-22 20:52:23.892999 UTC,31572986,168703,,0
21057700,"No, but if you use a stretching algorithm (like `password_hash`) and increase computation time, you can make brute-force/dictionary attacks much less practical.",2013-02-21 01:02:17.726999 UTC,14992367,428531,,1
